id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,base_hash,new_status,new_compiles,new_files,new_secs,new_hash
gson-0031,gson,com/google/gson/JsonArray.java,method,"com.google.gson.JsonArray#deepCopy()",ok,compiles,2,4.0,ea0db4fb0c49,ok,compiles,2,8.5,ea0db4fb0c49
gson-0032,gson,com/google/gson/InstanceCreator.java,method,"com.google.gson.InstanceCreator#createInstance(Type)",ok,compiles,1,3.9,565f57ca0ef0,ok,compiles,1,7.5,565f57ca0ef0
gson-0033,gson,com/google/gson/FieldAttributes.java,method,"com.google.gson.FieldAttributes#hasModifier(int)",ok,compiles,1,7.3,2913a4092a1d,ok,compiles,1,9.8,2913a4092a1d
gson-0034,gson,com/google/gson/JsonElement.java,method,"com.google.gson.JsonElement#getAsJsonArray()",ok,compiles,2,7.9,fc39da52d17e,ok,compiles,2,14.3,fc39da52d17e
gson-0035,gson,com/google/gson/internal/bind/JsonTreeWriter.java,method,"com.google.gson.internal.bind.JsonTreeWriter#flush()",ok,compiles,2,9.9,06e765614330,ok,compiles,2,17.6,06e765614330
gson-0036,gson,com/google/gson/internal/NonNullElementWrapperList.java,method,"com.google.gson.internal.NonNullElementWrapperList#removeAll(Collection<?>)",ok,compiles,1,9.4,af5cf0560c42,ok,compiles,1,16.1,af5cf0560c42
gson-0037,gson,com/google/gson/stream/JsonWriter.java,method,"com.google.gson.stream.JsonWriter#value(double)",ok,compiles,3,14.5,b915145c0dc6,ok,compiles,3,13.0,b915145c0dc6
gson-0038,gson,com/google/gson/internal/GsonTypes.java,method,"com.google.gson.internal.GsonTypes.ParameterizedTypeImpl#getOwnerType()",ok,compiles,1,15.0,ebe3d2a7f9f7,ok,compiles,1,11.7,ebe3d2a7f9f7
gson-0039,gson,com/google/gson/Gson.java,field,"com.google.gson.Gson#threadLocalAdapterResults",ok,compiles,3,13.7,bfca3c96956c,ok,compiles,3,7.3,bfca3c96956c
gson-0040,gson,com/google/gson/reflect/TypeToken.java,method,"com.google.gson.reflect.TypeToken#getType()",ok,compiles,1,9.6,b8d6e0bff29d,ok,compiles,1,7.2,b8d6e0bff29d
gson-0041,gson,com/google/gson/internal/Streams.java,field,"com.google.gson.internal.Streams.AppendableWriter#currentWrite",ok,compiles,1,10.2,fb241bacb821,ok,compiles,1,9.7,fb241bacb821
gson-0042,gson,com/google/gson/FieldNamingStrategy.java,method,"com.google.gson.FieldNamingStrategy#alternateNames(Field)",ok,compiles,1,9.7,7c895ae88c50,ok,compiles,1,8.7,7c895ae88c50
gson-0043,gson,com/google/gson/stream/JsonReader.java,method,"com.google.gson.stream.JsonReader#consumeNonExecutePrefix()",ok,compiles,1,9.4,ab5e55967e1b,ok,compiles,1,8.8,ab5e55967e1b
gson-0044,gson,com/google/gson/internal/reflect/ReflectionHelper.java,method,"com.google.gson.internal.reflect.ReflectionHelper#constructorToString(Constructor<?>)",ok,compiles,1,9.1,67ca7dc5bfee,ok,compiles,1,8.3,67ca7dc5bfee
gson-0045,gson,com/google/gson/Gson.java,method,"com.google.gson.Gson#toJson(Object,Type)",ok,compiles,3,8.2,cb31bebb0dd6,ok,compiles,3,7.9,cb31bebb0dd6
gson-0046,gson,com/google/gson/internal/bind/NumberTypeAdapter.java,method,"com.google.gson.internal.bind.NumberTypeAdapter#read(JsonReader)",ok,compiles,7,9.8,956d77e247b8,ok,compiles,7,13.1,956d77e247b8
gson-0047,gson,com/google/gson/internal/bind/util/ISO8601Utils.java,method,"com.google.gson.internal.bind.util.ISO8601Utils#parse(String,ParsePosition)",ok,compiles,1,9.3,19844078971f,ok,compiles,1,12.4,19844078971f
gson-0048,gson,com/google/gson/internal/ReflectionAccessFilterHelper.java,method,"com.google.gson.internal.ReflectionAccessFilterHelper#getFilterResult(List<ReflectionAccessFilter>,Class<?>)",ok,compiles,2,7.9,0626c5425916,ok,compiles,2,10.8,0626c5425916
gson-0049,gson,com/google/gson/internal/bind/JsonTreeWriter.java,method,"com.google.gson.internal.bind.JsonTreeWriter#value(double)",ok,compiles,5,12.4,d4b30f15b79d,ok,compiles,5,11.7,d4b30f15b79d
gson-0050,gson,com/google/gson/stream/JsonWriter.java,method,"com.google.gson.stream.JsonWriter#JsonWriter(Writer)",ok,compiles,2,10.1,fdff8643d2b9,ok,compiles,2,9.6,fdff8643d2b9
gson-0051,gson,com/google/gson/internal/bind/JsonTreeWriter.java,method,"com.google.gson.internal.bind.JsonTreeWriter#beginObject()",ok,compiles,5,12.5,0f1fa15298b5,ok,compiles,5,11.5,0f1fa15298b5
gson-0052,gson,com/google/gson/stream/JsonReader.java,field,"com.google.gson.stream.JsonReader#PEEKED_BUFFERED",ok,compiles,1,9.5,1abdd57d8c3e,ok,compiles,1,8.5,1abdd57d8c3e
gson-0053,gson,com/google/gson/internal/NonNullElementWrapperList.java,method,"com.google.gson.internal.NonNullElementWrapperList#set(int,E)",ok,compiles,1,10.7,7526d2b3500c,ok,compiles,1,8.1,7526d2b3500c
gson-0054,gson,com/google/gson/internal/bind/MapTypeAdapterFactory.java,field,"com.google.gson.internal.bind.MapTypeAdapterFactory#constructorConstructor",ok,compiles,3,8.0,899c9d04dc09,ok,compiles,3,6.6,899c9d04dc09
gson-0055,gson,com/google/gson/stream/JsonWriter.java,method,"com.google.gson.stream.JsonWriter#push(int)",ok,compiles,1,8.5,dce6c31bf491,ok,compiles,1,6.2,dce6c31bf491
gson-0056,gson,com/google/gson/internal/ReflectionAccessFilterHelper.java,method,"com.google.gson.internal.ReflectionAccessFilterHelper#isJavaType(String)",ok,compiles,1,7.9,81ad03e940cc,ok,compiles,1,10.1,81ad03e940cc
gson-0057,gson,com/google/gson/internal/GsonTypes.java,method,"com.google.gson.internal.GsonTypes#requiresOwnerType(Type)",ok,compiles,1,6.4,08534474321d,ok,compiles,1,11.1,08534474321d
gson-0058,gson,com/google/gson/internal/GsonTypes.java,method,"com.google.gson.internal.GsonTypes#supertypeOf(Type)",ok,compiles,1,7.2,3a44195ae0ab,ok,compiles,1,7.0,3a44195ae0ab
gson-0059,gson,com/google/gson/internal/bind/JsonTreeWriter.java,field,"com.google.gson.internal.bind.JsonTreeWriter#UNWRITABLE_WRITER",ok,compiles,2,12.2,e8bef54e8071,ok,compiles,2,7.7,e8bef54e8071
gson-0060,gson,com/google/gson/GsonBuilder.java,method,"com.google.gson.GsonBuilder#create()",ok,compiles,2,10.4,443e6b347cc0,ok,compiles,2,6.0,443e6b347cc0
gson-0061,gson,com/google/gson/internal/bind/CollectionTypeAdapterFactory.java,field,"com.google.gson.internal.bind.CollectionTypeAdapterFactory.Adapter#elementTypeAdapter",ok,compiles,3,9.0,c48f21c68ed8,ok,compiles,3,6.4,c48f21c68ed8
gson-0062,gson,com/google/gson/Gson.java,method,"com.google.gson.Gson#getDelegateAdapter(TypeAdapterFactory,TypeToken<T>)",ok,compiles,5,7.9,9e856acf8ccd,ok,compiles,5,10.3,9e856acf8ccd
gson-0063,gson,com/google/gson/FieldAttributes.java,field,"com.google.gson.FieldAttributes#field",ok,compiles,1,4.9,90e8fb763b2b,ok,compiles,1,6.1,90e8fb763b2b
gson-0064,gson,com/google/gson/GsonBuilder.java,field,"com.google.gson.GsonBuilder#dateStyle",ok,compiles,1,5.0,cfac58801d5d,ok,compiles,1,12.3,cfac58801d5d
gson-0065,gson,com/google/gson/JsonArray.java,method,"com.google.gson.JsonArray#remove(JsonElement)",ok,compiles,3,5.9,3cb9f48eda31,ok,compiles,3,8.0,3cb9f48eda31
gson-0066,gson,com/google/gson/internal/bind/JavaTimeTypeAdapters.java,field,"com.google.gson.internal.bind.JavaTimeTypeAdapters#LOCAL_DATE",ok,compiles,4,14.0,b5535d94dd7c,ok,compiles,4,8.5,b5535d94dd7c
gson-0067,gson,com/google/gson/internal/bind/TreeTypeAdapter.java,field,"com.google.gson.internal.bind.TreeTypeAdapter.SingleTypeFactory#hierarchyType",ok,compiles,4,14.3,3762a275c39c,ok,compiles,4,7.5,3762a275c39c
gson-0068,gson,com/google/gson/JsonSerializationContext.java,method,"com.google.gson.JsonSerializationContext#serialize(Object)",ok,compiles,2,6.3,62dffef8febd,ok,compiles,2,5.8,62dffef8febd
gson-0069,gson,com/google/gson/stream/JsonWriter.java,method,"com.google.gson.stream.JsonWriter#beforeName()",ok,compiles,2,6.6,8c09e4885222,ok,compiles,2,6.8,8c09e4885222
gson-0070,gson,com/google/gson/internal/bind/NumberTypeAdapter.java,method,"com.google.gson.internal.bind.NumberTypeAdapter#getFactory(ToNumberStrategy)",ok,compiles,6,7.8,ddc520dac1cd,ok,compiles,6,8.0,ddc520dac1cd
gson-0071,gson,com/google/gson/internal/bind/MapTypeAdapterFactory.java,method,"com.google.gson.internal.bind.MapTypeAdapterFactory#MapTypeAdapterFactory(ConstructorConstructor,boolean)",ok,compiles,3,5.7,50a5ce831087,ok,compiles,3,5.8,50a5ce831087
gson-0072,gson,com/google/gson/internal/ConstructorConstructor.java,method,"com.google.gson.internal.ConstructorConstructor.InstanceCreatorConstructor#InstanceCreatorConstructor(InstanceCreator<T>,Type)",ok,compiles,3,6.8,c8e09fd177df,ok,compiles,3,6.2,c8e09fd177df
gson-0073,gson,com/google/gson/internal/bind/TypeAdapters.java,field,"com.google.gson.internal.bind.TypeAdapters#CHARACTER_FACTORY",ok,compiles,3,7.7,becb48f5a693,ok,compiles,3,6.7,becb48f5a693
gson-0074,gson,com/google/gson/internal/bind/EnumTypeAdapter.java,field,"com.google.gson.internal.bind.EnumTypeAdapter#nameToConstant",ok,compiles,2,7.4,9201e9566fff,ok,compiles,2,6.6,9201e9566fff
gson-0075,gson,com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java,method,"com.google.gson.internal.bind.ReflectiveTypeAdapterFactory#create(Gson,TypeToken<T>)",ok,compiles,15,10.3,36cfc76f6955,ok,compiles,15,10.2,36cfc76f6955
gson-0076,gson,com/google/gson/JsonArray.java,method,"com.google.gson.JsonArray#isEmpty()",ok,compiles,2,6.2,a5a440f5144f,ok,compiles,2,6.2,a5a440f5144f
gson-0077,gson,com/google/gson/internal/bind/JsonTreeReader.java,field,"com.google.gson.internal.bind.JsonTreeReader#pathIndices",ok,compiles,2,7.1,328d484465e6,ok,compiles,2,7.7,328d484465e6
gson-0078,gson,com/google/gson/internal/bind/NumberTypeAdapter.java,method,"com.google.gson.internal.bind.NumberTypeAdapter#write(JsonWriter,Number)",ok,compiles,4,7.4,a75c109053d9,ok,compiles,4,7.6,a75c109053d9
gson-0079,gson,com/google/gson/TypeAdapter.java,method,"com.google.gson.TypeAdapter#toJsonTree(T)",ok,compiles,6,7.7,d5b1e0b2147d,ok,compiles,6,9.2,d5b1e0b2147d
gson-0080,gson,com/google/gson/internal/bind/JsonTreeReader.java,field,"com.google.gson.internal.bind.JsonTreeReader#UNREADABLE_READER",ok,compiles,2,7.6,d822d68710d9,ok,compiles,2,8.9,d822d68710d9
gson-0081,gson,com/google/gson/internal/Streams.java,method,"com.google.gson.internal.Streams.AppendableWriter#close()",ok,compiles,1,6.7,6f3affb91982,ok,compiles,1,6.7,6f3affb91982
gson-0082,gson,com/google/gson/JsonObject.java,method,"com.google.gson.JsonObject#addProperty(String,Number)",ok,compiles,4,7.8,51e95b9ab1d2,ok,compiles,4,5.8,51e95b9ab1d2
gson-0083,gson,com/google/gson/stream/JsonReader.java,field,"com.google.gson.stream.JsonReader#NUMBER_CHAR_EXP_SIGN",ok,compiles,1,7.7,db875a9a1058,ok,compiles,1,8.1,db875a9a1058
gson-0084,gson,com/google/gson/internal/bind/TypeAdapters.java,field,"com.google.gson.internal.bind.TypeAdapters#BIT_SET_FACTORY",ok,compiles,3,7.6,54b1c9b5248f,ok,compiles,3,8.2,54b1c9b5248f
gson-0085,gson,com/google/gson/GsonBuilder.java,method,"com.google.gson.GsonBuilder#serializeNulls()",ok,compiles,2,7.7,db66391f3147,ok,compiles,2,5.7,db66391f3147
gson-0086,gson,com/google/gson/internal/Streams.java,method,"com.google.gson.internal.Streams.AppendableWriter#write(char[],int,int)",ok,compiles,1,8.3,7f581dd2e970,ok,compiles,1,6.2,7f581dd2e970
gson-0087,gson,com/google/gson/internal/LinkedTreeMap.java,method,"com.google.gson.internal.LinkedTreeMap.Node#setValue(V)",ok,compiles,1,7.9,62831436aeb4,ok,compiles,1,6.3,62831436aeb4
gson-0088,gson,com/google/gson/JsonParseException.java,method,"com.google.gson.JsonParseException#JsonParseException(String,Throwable)",ok,compiles,1,5.8,21229c75f6e9,ok,compiles,1,5.3,21229c75f6e9
gson-0089,gson,com/google/gson/internal/bind/TreeTypeAdapter.java,method,"com.google.gson.internal.bind.TreeTypeAdapter#getSerializationDelegate()",ok,compiles,4,7.2,af925112b101,ok,compiles,4,6.7,af925112b101
gson-0090,gson,com/google/gson/stream/JsonReader.java,method,"com.google.gson.stream.JsonReader#endObject()",ok,compiles,1,6.0,a3790325462a,ok,compiles,1,5.8,a3790325462a
gson-0091,gson,com/google/gson/stream/JsonWriter.java,method,"com.google.gson.stream.JsonWriter#name(String)",ok,compiles,3,6.2,85a84709e417,ok,compiles,3,5.4,85a84709e417
gson-0092,gson,com/google/gson/JsonNull.java,method,"com.google.gson.JsonNull#JsonNull()",ok,compiles,2,5.1,a0032e8712d4,ok,compiles,2,4.7,a0032e8712d4
gson-0093,gson,com/google/gson/JsonDeserializer.java,method,"com.google.gson.JsonDeserializer#deserialize(JsonElement,Type,JsonDeserializationContext)",ok,compiles,4,5.1,3a0e7e013c38,ok,compiles,4,5.0,3a0e7e013c38
gson-0094,gson,com/google/gson/reflect/TypeToken.java,method,"com.google.gson.reflect.TypeToken#matches(Type,Type,Map<String,Type>)",ok,compiles,1,5.3,694b0137d961,ok,compiles,1,5.0,694b0137d961
gson-0095,gson,com/google/gson/internal/NumberLimits.java,method,"com.google.gson.internal.NumberLimits#checkNumberStringLength(String)",ok,compiles,1,5.2,74a298544f76,ok,compiles,1,5.1,74a298544f76
gson-0096,gson,com/google/gson/TypeAdapter.java,method,"com.google.gson.TypeAdapter#toJson(T)",ok,compiles,4,5.4,ab0e883b9cd2,ok,compiles,4,5.0,ab0e883b9cd2
gson-0097,gson,com/google/gson/internal/sql/SqlTimeTypeAdapter.java,field,"com.google.gson.internal.sql.SqlTimeTypeAdapter#format",ok,compiles,2,5.4,9367a6b73a49,ok,compiles,2,5.1,9367a6b73a49
gson-0098,gson,com/google/gson/internal/LinkedTreeMap.java,method,"com.google.gson.internal.LinkedTreeMap.EntrySet#size()",ok,compiles,1,5.9,46194d8467cd,ok,compiles,1,6.0,46194d8467cd
gson-0099,gson,com/google/gson/internal/Streams.java,method,"com.google.gson.internal.Streams.AppendableWriter#append(CharSequence,int,int)",ok,compiles,1,5.3,eab2573955e4,ok,compiles,1,5.8,eab2573955e4
gson-0100,gson,com/google/gson/stream/JsonReader.java,method,"com.google.gson.stream.JsonReader#nextDouble()",ok,fails,3,5.6,27c01fcc0e66,ok,fails,3,6.7,27c01fcc0e66
jsoup-0001,jsoup,org/jsoup/helper/HttpConnection.java,method,"org.jsoup.helper.HttpConnection.Request#auth(RequestAuthenticator)",ok,compiles,4,7.2,2ce8992446ab,ok,compiles,4,12.0,2ce8992446ab
jsoup-0002,jsoup,org/jsoup/helper/AuthenticationHandler.java,field,"org.jsoup.helper.AuthenticationHandler#MaxAttempts",ok,compiles,1,6.2,66c1b8e4a502,ok,compiles,1,9.6,66c1b8e4a502
jsoup-0003,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#endSourceRange()",ok,compiles,3,10.3,5c99d8c4a8ec,ok,compiles,3,11.2,5c99d8c4a8ec
jsoup-0004,jsoup,org/jsoup/select/Nodes.java,method,"org.jsoup.select.Nodes#clone()",ok,compiles,2,13.9,a414f6121b4f,ok,compiles,2,15.3,a414f6121b4f
jsoup-0005,jsoup,org/jsoup/parser/TagSet.java,method,"org.jsoup.parser.TagSet#doAdd(Tag)",ok,compiles,3,12.1,3e2d546eb2cd,ok,compiles,3,13.8,3e2d546eb2cd
jsoup-0006,jsoup,org/jsoup/nodes/XmlDeclaration.java,method,"org.jsoup.nodes.XmlDeclaration#XmlDeclaration(String,boolean)",ok,compiles,3,10.9,b016f3c8118a,ok,compiles,3,11.8,b016f3c8118a
jsoup-0007,jsoup,org/jsoup/helper/CookieUtil.java,method,"org.jsoup.helper.CookieUtil#asUri(URL)",ok,compiles,1,11.7,ce533813873c,ok,compiles,1,8.9,ce533813873c
jsoup-0008,jsoup,org/jsoup/nodes/PseudoTextElement.java,method,"org.jsoup.nodes.PseudoTextElement#outerHtmlHead(QuietAppendable,Document.OutputSettings)",ok,compiles,5,14.5,7abc25635d66,ok,compiles,5,12.3,7abc25635d66
jsoup-0009,jsoup,org/jsoup/Jsoup.java,method,"org.jsoup.Jsoup#parse(File,String)",ok,compiles,6,10.3,643cc622102b,ok,compiles,6,10.6,643cc622102b
jsoup-0010,jsoup,org/jsoup/parser/StreamParser.java,method,"org.jsoup.parser.StreamParser.ElementIterator#isReady(Element)",ok,compiles,5,12.4,4750aec7075d,ok,compiles,5,11.5,4750aec7075d
jsoup-0011,jsoup,org/jsoup/nodes/DocumentType.java,field,"org.jsoup.nodes.DocumentType#PubSysKey",ok,compiles,3,10.2,2b14d80edcb7,ok,compiles,3,9.4,2b14d80edcb7
jsoup-0012,jsoup,org/jsoup/parser/TreeBuilder.java,field,"org.jsoup.parser.TreeBuilder#parser",ok,compiles,2,11.0,5956879c3b63,ok,compiles,2,9.4,5956879c3b63
jsoup-0013,jsoup,org/jsoup/select/QueryParser.java,method,"org.jsoup.select.QueryParser#parseNested(Function<Evaluator,Evaluator>,String)",ok,compiles,4,10.4,5ba8134f490b,ok,compiles,4,10.7,5ba8134f490b
jsoup-0014,jsoup,org/jsoup/nodes/NodeIterator.java,method,"org.jsoup.nodes.NodeIterator#next()",ok,compiles,3,9.6,b24c6a1d2e0c,ok,compiles,3,9.2,b24c6a1d2e0c
jsoup-0015,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#val()",ok,compiles,3,10.5,8556de17ca89,ok,compiles,3,11.7,8556de17ca89
jsoup-0016,jsoup,org/jsoup/select/StructuralEvaluator.java,method,"org.jsoup.select.StructuralEvaluator#evaluateMatch(Element,Node)",ok,compiles,4,9.6,069c7a5af5e5,ok,compiles,4,10.4,069c7a5af5e5
jsoup-0017,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection.Request#proxy()",ok,compiles,2,8.3,dc32264017f7,ok,compiles,2,9.4,dc32264017f7
jsoup-0018,jsoup,org/jsoup/parser/StreamParser.java,method,"org.jsoup.parser.StreamParser#selectNext(String)",ok,compiles,6,11.1,f76cd323803f,ok,compiles,6,11.3,f76cd323803f
jsoup-0019,jsoup,org/jsoup/parser/HtmlTreeBuilder.java,method,"org.jsoup.parser.HtmlTreeBuilder#inSelectScope(String)",ok,compiles,6,12.4,bcb869f629ab,ok,compiles,6,11.8,bcb869f629ab
jsoup-0020,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token#isEndTag()",ok,compiles,1,8.9,c430d38fe813,ok,compiles,1,9.0,c430d38fe813
jsoup-0021,jsoup,org/jsoup/parser/HtmlTreeBuilder.java,method,"org.jsoup.parser.HtmlTreeBuilder#replaceActiveFormattingElement(Element,Element)",ok,compiles,4,12.2,4110a50aa7f6,ok,compiles,4,12.4,4110a50aa7f6
jsoup-0022,jsoup,org/jsoup/parser/HtmlTreeBuilderState.java,field,"org.jsoup.parser.HtmlTreeBuilderState.Constants#InBodyEndClosers",ok,compiles,1,10.3,bb3dab37bae6,ok,compiles,1,10.3,bb3dab37bae6
jsoup-0023,jsoup,org/jsoup/parser/HtmlTreeBuilder.java,method,"org.jsoup.parser.HtmlTreeBuilder#insertNoscriptStartTag(Token.StartTag)",ok,compiles,10,13.1,72e1ac2a3021,ok,compiles,10,13.3,72e1ac2a3021
jsoup-0024,jsoup,org/jsoup/nodes/LeafNode.java,method,"org.jsoup.nodes.LeafNode#removeAttr(String)",ok,compiles,2,8.3,57f2c2030bfc,ok,compiles,2,10.4,57f2c2030bfc
jsoup-0025,jsoup,org/jsoup/select/Nodes.java,method,"org.jsoup.select.Nodes#remove(int)",ok,compiles,2,13.0,39d601e96d45,ok,compiles,2,12.5,39d601e96d45
jsoup-0026,jsoup,org/jsoup/helper/HttpConnection.java,method,"org.jsoup.helper.HttpConnection#validateMimeContentType(String)",ok,compiles,4,9.9,7a3fefa24381,ok,compiles,4,10.1,7a3fefa24381
jsoup-0027,jsoup,org/jsoup/parser/Token.java,field,"org.jsoup.parser.Token.XmlDecl#isDeclaration",ok,compiles,1,8.9,964915b64b8f,ok,compiles,1,7.4,964915b64b8f
jsoup-0028,jsoup,org/jsoup/helper/Re2jRegex.java,method,"org.jsoup.helper.Re2jRegex#Re2jRegex(com.google.re2j.Pattern)",ok,compiles,3,10.3,ceb4a26b8750,ok,compiles,3,9.0,ceb4a26b8750
jsoup-0029,jsoup,org/jsoup/parser/HtmlTreeBuilder.java,method,"org.jsoup.parser.HtmlTreeBuilder#lastFormattingElement()",ok,compiles,4,12.1,69a7f0468611,ok,compiles,4,12.5,69a7f0468611
jsoup-0030,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.IsEmpty#matches(Element,Element)",ok,compiles,9,10.8,52efe8878c18,ok,compiles,9,12.2,52efe8878c18
jsoup-0031,jsoup,org/jsoup/nodes/Element.java,method,"org.jsoup.nodes.Element#id()",ok,compiles,5,11.6,1f15f21b3358,ok,compiles,5,10.9,1f15f21b3358
jsoup-0032,jsoup,org/jsoup/select/QueryParser.java,field,"org.jsoup.select.QueryParser#tq",ok,compiles,2,11.9,126b5d37979b,ok,compiles,2,11.1,126b5d37979b
jsoup-0033,jsoup,org/jsoup/select/StructuralEvaluator.java,method,"org.jsoup.select.StructuralEvaluator.Not#Not(Evaluator)",ok,compiles,2,9.8,898bfb3770e0,ok,compiles,2,9.8,898bfb3770e0
jsoup-0034,jsoup,org/jsoup/parser/CharacterReader.java,method,"org.jsoup.parser.CharacterReader#CharacterReader(String)",ok,compiles,1,10.5,3f153154eb25,ok,compiles,1,10.1,3f153154eb25
jsoup-0035,jsoup,org/jsoup/select/QueryParser.java,method,"org.jsoup.select.QueryParser#matches(boolean)",ok,compiles,6,11.4,81ed8c8818c2,ok,compiles,6,10.6,81ed8c8818c2
jsoup-0036,jsoup,org/jsoup/select/Evaluator.java,field,"org.jsoup.select.Evaluator.CssNthEvaluator#b",ok,compiles,1,9.5,e5e4761d6523,ok,compiles,1,9.9,e5e4761d6523
jsoup-0037,jsoup,org/jsoup/parser/Parser.java,method,"org.jsoup.parser.Parser#unescapeEntities(String,boolean)",ok,compiles,3,11.4,44c07505c7a8,ok,compiles,3,11.9,44c07505c7a8
jsoup-0038,jsoup,org/jsoup/helper/DataUtil.java,field,"org.jsoup.helper.DataUtil.CharsetDoc#charset",ok,compiles,1,10.1,4d1e66b53f86,ok,compiles,1,9.8,4d1e66b53f86
jsoup-0039,jsoup,org/jsoup/nodes/Range.java,method,"org.jsoup.nodes.Range.Spans#clearEndSourceRange()",ok,compiles,1,9.4,4f8c839d9e43,ok,compiles,1,8.7,4f8c839d9e43
jsoup-0040,jsoup,org/jsoup/helper/HttpConnection.java,field,"org.jsoup.helper.HttpConnection#FORM_URL_ENCODED",ok,compiles,2,9.2,e4353b151903,ok,compiles,2,9.5,e4353b151903
jsoup-0041,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.XmlDecl#toString()",ok,compiles,4,12.7,5e598547e7a7,ok,compiles,4,11.2,5e598547e7a7
jsoup-0042,jsoup,org/jsoup/parser/Token.java,method,"org.jsoup.parser.Token.EndTag#toString()",ok,compiles,1,10.4,bd630b57940b,ok,compiles,1,9.4,bd630b57940b
jsoup-0043,jsoup,org/jsoup/nodes/Range.java,method,"org.jsoup.nodes.Range.AttributeRange#AttributeRange(LineMap,int,int,int,int)",ok,compiles,2,9.5,00d048002fe2,ok,compiles,2,8.3,00d048002fe2
jsoup-0044,jsoup,org/jsoup/parser/StreamParser.java,field,"org.jsoup.parser.StreamParser#document",ok,compiles,5,11.8,9b7168eb41a0,ok,compiles,5,10.4,9b7168eb41a0
jsoup-0045,jsoup,org/jsoup/nodes/Range.java,method,"org.jsoup.nodes.Range.Position#pos()",ok,compiles,1,8.2,2ceb81bd55c6,ok,compiles,1,7.5,2ceb81bd55c6
jsoup-0046,jsoup,org/jsoup/Connection.java,method,"org.jsoup.Connection#response()",ok,compiles,1,8.1,00f266346fbc,ok,compiles,1,7.2,00f266346fbc
jsoup-0047,jsoup,org/jsoup/helper/DataUtil.java,field,"org.jsoup.helper.DataUtil#charsetPattern",ok,compiles,1,10.3,14fa83d11841,ok,compiles,1,6.9,14fa83d11841
jsoup-0048,jsoup,org/jsoup/nodes/Attribute.java,method,"org.jsoup.nodes.Attribute#html(Appendable,Document.OutputSettings)",ok,compiles,5,11.7,6e4229f56d2b,ok,compiles,5,7.9,6e4229f56d2b
jsoup-0049,jsoup,org/jsoup/select/QueryParser.java,method,"org.jsoup.select.QueryParser#toString()",ok,compiles,1,10.5,fb176bac414d,ok,compiles,1,7.2,fb176bac414d
jsoup-0050,jsoup,org/jsoup/internal/LineMap.java,field,"org.jsoup.internal.LineMap#lineStarts",ok,compiles,1,10.0,1bdc94b1e703,ok,compiles,1,6.1,1bdc94b1e703
jsoup-0051,jsoup,org/jsoup/select/Evaluator.java,method,"org.jsoup.select.Evaluator.AttributeWithValueContaining#matches(Element,Element)",ok,compiles,4,9.7,c96fd6497129,ok,compiles,4,9.2,c96fd6497129
jsoup-0052,jsoup,org/jsoup/internal/StringUtil.java,method,"org.jsoup.internal.StringUtil#isWhitespace(int)",ok,compiles,1,7.6,44f2cadd7170,ok,compiles,1,6.6,44f2cadd7170
jsoup-0053,jsoup,org/jsoup/select/QueryParser.java,method,"org.jsoup.select.QueryParser#containsData()",ok,compiles,5,9.7,76eda722c0eb,ok,compiles,5,11.6,76eda722c0eb
jsoup-0054,jsoup,org/jsoup/internal/SimpleBufferedInput.java,method,"org.jsoup.internal.SimpleBufferedInput#read(byte[],int,int)",ok,compiles,3,8.4,d62f7d2669b1,ok,compiles,3,9.9,d62f7d2669b1
jsoup-0055,jsoup,org/jsoup/parser/Tag.java,method,"org.jsoup.parser.Tag#valueOf(String,String,ParseSettings)",ok,compiles,4,8.6,7dbe84b3fda1,ok,compiles,4,10.4,7dbe84b3fda1
jsoup-0056,jsoup,org/jsoup/safety/Safelist.java,method,"org.jsoup.safety.Safelist#removeEnforcedAttribute(String,String)",ok,compiles,3,8.8,8984a1ab2674,ok,compiles,3,9.8,8984a1ab2674
jsoup-0057,jsoup,org/jsoup/nodes/Document.java,field,"org.jsoup.nodes.Document.OutputSettings#maxPaddingWidth",ok,compiles,3,8.8,abefa86b8a27,ok,compiles,3,9.4,abefa86b8a27
jsoup-0058,jsoup,org/jsoup/parser/StreamParser.java,method,"org.jsoup.parser.StreamParser#completeFragment()",ok,compiles,3,10.3,21987929be41,ok,compiles,3,10.7,21987929be41
jsoup-0059,jsoup,org/jsoup/parser/ParseError.java,method,"org.jsoup.parser.ParseError#ParseError(int,String)",ok,compiles,1,9.6,bd6dfe99a4b4,ok,compiles,1,10.7,bd6dfe99a4b4
jsoup-0060,jsoup,org/jsoup/examples/Wikipedia.java,method,"org.jsoup.examples.Wikipedia#main(String[])",ok,compiles,8,15.7,f12b06c498ae,ok,compiles,8,15.4,f12b06c498ae
jsoup-0061,jsoup,org/jsoup/nodes/Entities.java,method,"org.jsoup.nodes.Entities#escape(QuietAppendable,String,OutputSettings,int)",ok,compiles,5,11.0,b6302df74ca6,ok,compiles,5,11.0,b6302df74ca6
